timestamp,asset,side,t_close_sma10,t_close_sma20,t_close_sma50,t_close_ema12,t_close_ema26,t_ema_spread,t_sma_10_20,t_sma_20_50,t_close_psar,t_psar_bull,t_macd_cross,m_rsi,m_rsi_d,m_stoch_k,m_stoch_d,m_stoch_kd,m_stc,m_stc_delta,m_stc_gap,m_cci,m_williams,m_macd_hist,m_macd_hist_d,v_bb_width,v_bb_width_d,v_pctB,v_atr_pct,v_atr_pct_d,v_squeeze,v_close_kc,b_adx,b_adx_d,b_di_spread,b_pctB_ext,b_bbw_expand,b_squeeze_rel,p_decay,p_decay_pct,fwd_5m_ret,fwd_10m_ret,fwd_15m_ret,fwd_20m_ret,fwd_25m_ret,fwd_30m_ret,target_decay_realized
1780396200,AUDCAD,bullish_exhaustion,0.9968329549531606,2.251711320231137,6.410837755685331,1.3293694260025943,3.0930369547075056,1.7636675287049113,1.2548783652779762,4.159126435454194,1.060460590376379,1,-0.02676272390008471,74.36031477677042,3.648086278143964,71.53032153031292,77.60082107907346,-6.070499548760537,99.98248605822621,-0.01751382735872653,-0.017513934146123233,112.79590531025924,-6.603773584906649,-0.02676272390008471,0.0009512565986783721,16.770396658802227,-0.4306211286839279,0.88218911540886,0.02844661976095437,0.0006667667878978815,1.4673124537692703,2.3563826332525584,70.34196867998006,0.048848005494718905,24.86529790627614,0.38218911540886,-0.4306211286839279,-0.08998350008379252,,,-0.0002212211406966702,-0.0002614431662778527,-0.0004122757622073703,-0.00038210924302151117,-0.00038210924302151117,-0.0005429973453462411,1.0
1780396800,AUDCAD,bullish_exhaustion,-0.11181570593145747,0.975682208208085,5.161557264124825,0.2809769150217832,1.8919448807939965,1.6109679657722134,1.0874979141395424,4.185875055916741,-1.2985049721072093,0,-0.1542677075490267,65.16214217221268,-1.3471139920805086,39.351975937339496,53.22043208221393,-13.868456144874436,98.67277040378622,-1.3097156830437626,-1.3097157116475273,64.61597988004281,-33.64485981308615,-0.1542677075490267,-0.06170195175395193,14.67838317551448,-1.019661752547444,0.6854064033409735,0.027885368537077092,-0.0009059455671932733,1.3228664290594117,1.1881418926610752,69.76841150994257,-0.6660889676681734,20.533812239889613,0.18540640334097347,-1.019661752547444,-0.028793449110354752,,,-0.00015087204039343494,-0.00012069763231481456,-0.00012069763231481456,-0.0002816278087344193,-0.00016093017641960472,-0.00014081390436726515,1.0
1780415700,AUDCAD,bearish_exhaustion,0.2632576588271665,-1.307165503978629,-4.035401063327904,-0.35278096109404744,-1.6383269408225911,-1.2855459797285438,-1.5704231628057954,-2.7282355593492746,2.0688194346830873,1,0.043161858871790526,38.72142610446586,-5.176282752408589,77.19512195121898,62.8979433205177,14.297178630701282,0.8494804690345767,0.8494804690345767,0.8494804690345767,-51.158445440984856,-57.425742574259274,0.043161858871790526,0.056133697621632464,27.713311698396545,-0.27560576086087707,0.31772243857922755,0.03866433079694177,0.001225986329481163,1.6721905365908314,-1.1302286648099291,45.73840068142171,-1.4747211847135517,-11.84638327675437,0.18227756142077245,-0.27560576086087707,-0.07754855937270566,,,0.0002922591633325311,0.00032249286988417225,0.0006248299354008058,0.0004131939895390957,0.0005038951091940191,0.00043334979390685646,1.0
1780394400,AUDJPY,bullish_exhaustion,0.5552033133863288,1.605706424767779,6.068080003044458,0.9754705986566824,2.7234382893744904,1.7479676907178079,1.0505031113814502,4.4623735782766785,-0.544730425622766,0,-0.1332818681378882,71.45921424508427,4.001304638573487,43.59976536692211,52.05545898839343,-8.455693621471326,98.66664104173603,-1.333351934115882,-1.3333583688969526,78.39073790079435,-16.666666666670256,-0.1332818681378882,-0.007196305450641866,16.18350358031,-3.3565449292167706,0.7961433333711557,0.029833229696710525,-0.00015682751877580878,1.364739279591792,1.9785845711900985,54.7262545539712,-0.44262510580187353,21.054808030471925,0.2961433333711557,-3.3565449292167706,-0.27225030234736347,,,0.00021794089442939146,-2.615290733154474e-05,-8.717635777144572e-06,-1.7435271554289145e-05,7.845872199463422e-05,0.0002528114375381918,1.0
1780431300,CADCHF,bullish_exhaustion,1.6369187463981785,2.5711978422201156,5.267480984873576,1.8303466479006911,3.1146089420366203,1.2842622941359292,0.9342790958219375,2.6962831426534604,3.621378910816927,1,0.040423471006099,72.16399806539572,4.119379768098099,82.85714285713279,67.17813051146483,15.679012345667957,6.4402848611558055,-2.939873880281863,2.27873639228215,167.73713115521954,-4.83870967743264,0.040423471006099,0.07351571650366612,10.66751619911353,1.3691421942877362,1.0484456297827403,0.022740886169167848,0.0006769044088682438,1.2569835776703357,2.569531146866758,30.208892633188555,1.4169534323270874,22.848682364963327,0.5484456297827403,1.3691421942877362,0.0982094909102793,,,-0.00012291267932085237,-0.00022826640445283708,-0.0004038559463397373,-0.00035117908377368945,-0.0002107074502643025,-0.0005618865340379919,1.0
1780431300,EURCAD,bearish_exhaustion,-1.8182024399768326,-2.699223313401873,-5.395638592146551,-1.8824661673076526,-3.0941993997530273,-1.2117332324453747,-0.8810208734250404,-2.696415278744678,-3.5308764860033404,0,-0.05824290251054307,27.161776757825166,-3.760736168882886,2.361673414296286,17.148640832842982,-14.786967418546697,99.99366590647185,0.005663515641302297,-0.00499293775442311,-178.94783260565993,-99.23664122138595,-0.05824290251054307,-0.08016989826569927,8.077636438756985,1.2924581029869593,-0.09194771243399281,0.01772297161458723,0.00021866193067481,1.2284162270860455,-2.56076449453311,32.60388969547258,1.0446321864524961,-21.476132400331274,0.5919477124339928,1.2924581029869593,0.1672658494550321,,,0.0001679626749611085,0.00021150855365470456,0.0004354587869364046,0.0003981337480558622,0.00032348367029544356,0.0005972006220840154,1.0
1780384800,EURJPY,bullish_exhaustion,0.3904457863728025,1.5366830592211935,4.554828987879691,0.6877876352242005,2.1174131705534007,1.4296255353292,1.1462372728483912,3.0181459286584973,-1.2828932980809329,0,0.009377001000934729,67.89530254583926,2.6274296043261813,47.34693877549794,63.27399044723788,-15.927051671739939,99.83325025208153,-0.16670806621853274,-0.1667465387115783,89.45043019921324,-31.50684931505996,0.009377001000934729,-0.046685006581504734,5.465743023020427,-0.2870520622372492,0.7712060853424877,0.009644949610308151,0.00025081187255333696,1.4039826943655243,1.5438584672095563,52.80021286538033,0.042930270980676255,19.548114310886806,0.2712060853424877,-0.2870520622372492,-0.12938539411358452,,,5.379757050283374e-06,3.765829935131748e-05,6.993684165235159e-05,1.613927115040603e-05,-1.0759514100344703e-05,1.0759514100344703e-05,0.0
1780431900,EURUSD,bearish_exhaustion,0.09031185017913718,-1.0405495781568799,-4.700928131956875,-0.24016902002295604,-1.7706384785733307,-1.5304694585503746,-1.130861428336017,-3.660378553799995,2.630823461753123,1,0.07142488672375492,35.2797568590223,1.1356940800729092,54.71347192518218,32.377307267095354,22.33616465808683,1.5632788078006132,1.5632668658052375,1.5632779121509601,-65.62558096306186,-50.000000000008285,0.07142488672375492,0.08012776205479219,11.60876791321654,-0.5344846549982663,0.3035991442770615,0.021916225287799632,-0.0004948933270910311,1.3215150378585638,-1.1200882541810049,51.809096931249044,0.8096281226589284,-27.514610122740173,0.19640085572293853,-0.5344846549982663,-0.01704606778640949,,,0.0003098026729086989,0.00039585897093896705,0.0003786477113327802,0.0007228729034536308,0.0007142672736504263,0.0006798447544384967,1.0
1780386600,GBPJPY,bullish_exhaustion,-0.41333831446870706,0.5032776699319262,4.0300485660601035,-0.011451549637875199,1.2699976826939146,1.2814492323317899,0.9166159844006332,3.526770896128178,-1.8271084382135234,0,-0.17309089458761456,60.76203562123479,2.591825930367051,29.43095551789771,48.979791008771194,-19.548835490873483,97.03752559047152,-2.9624744095284825,-2.9624744095284825,17.91940322701662,-62.02531645569847,-0.17309089458761456,-0.060409190902978166,6.252331993089766,-0.9684301645159019,0.5978090208382104,0.012150292206055086,-0.00021986017644018765,1.277255567776728,0.7146486329996404,50.559943771642416,-2.0292323114474797,10.177442772009549,0.09780902083821041,-0.9684301645159019,-0.15948864040298627,,,-0.00011625419677652182,0.000139505036131915,0.00032086158310318247,0.0006649740055615361,0.0007300763557565038,0.0008742315597594086,0.0
1780390500,GBPJPY,bullish_exhaustion,0.20726687355285006,2.217300015421695,4.918830111251061,0.9442879117215806,2.452203341842423,1.5079154301208428,2.0100331418688446,2.701530095829366,1.5629227730951363,1,0.06407031568489718,65.79863701677601,5.777433132961974,28.56352588628212,32.6116917084266,-4.048165822144476,98.87014410006518,-0.4222323160030328,-0.9879642154499777,61.272841839963924,-22.18430034129567,0.06407031568489718,-0.04050513504643272,17.29055730852132,-0.030956587373726308,0.7616870811745096,0.020397190562431316,0.0007846019217633803,1.9416122629834294,1.8585752324127836,55.47832596823582,-1.5882114824844535,16.356085343152422,0.26168708117450956,-0.030956587373726308,-0.08862611116900343,,,2.322891163264451e-05,-0.00018583129306060098,-0.00028803850424385935,-0.0004831613619574737,-0.0005296191852227627,-0.00036701680379469526,1.0
